"de_recipientcode","recipient_name","flow_name","year","usd_disbursement","usd_disbursement_defl"
"UZB","Uzbekistan","ODA Loans",2021,1055.161941,995.802439
"UZB","Uzbekistan","ODA Loans",2022,1503.58099,1577.252553
"UZB","Uzbekistan","ODA Loans",2023,1168.600936,1168.600936
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",1995,0,0
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",1996,0,0
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",1997,0,0
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",1998,0,0
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",1999,0,0
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2000,31.313745,47.009485
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2001,39.642497999999996,63.164617
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2002,30.604670000000002,47.198177
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2003,17.029736,23.370598
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2004,23.144915,29.405482
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2005,24.796412,30.657683000000002
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2006,32.324095,38.669889
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2007,17.459176,19.447307000000002
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2008,15.30228,16.284435000000002
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2009,100.555577,111.10339400000001
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2010,63.005829,68.787702
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2011,84.061022,86.492003
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2012,391.933369,413.462571
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2013,669.277644,687.482695
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2014,645.813183,649.689935
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2015,948.09932,1026.458223
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2016,358.816076,416.781756
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2017,474.294894,535.305433
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2018,1238.661357,1354.606025
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2019,1616.829579,1798.209009
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2020,2022.659249,2183.012694
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2021,1114.3750479999999,1133.00902
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2022,2716.363018,2847.607678
"UZB","Uzbekistan","Other Official Flows (non Export Credit)",2023,3022.907593,3022.907593
"UZB","Uzbekistan","Private Development Finance",2013,0.013634,0.017591
"UZB","Uzbekistan","Private Development Finance",2014,0.008989,0.011399
"UZB","Uzbekistan","Private Development Finance",2015,0.01386,0.017415
"UZB","Uzbekistan","Private Development Finance",2016,0.373846,0.417846
"UZB","Uzbekistan","Private Development Finance",2017,0.016894,0.019223
"UZB","Uzbekistan","Private Development Finance",2018,0.011868,0.012552
"UZB","Uzbekistan","Private Development Finance",2019,0.009576,0.010282
"UZB","Uzbekistan","Private Development Finance",2021,0.735,0.747428
"UZB","Uzbekistan","Private Development Finance",2022,0.3,0.310795
"UZB","Uzbekistan","Private Development Finance",2023,0.237889,0.237889
"UZB","Uzbekistan","Private Sector Instruments (PSI)",2023,92.896163,92.896163
"VCT","Saint Vincent and the Grenadines","Equity Investment",2011,0,0
"VCT","Saint Vincent and the Grenadines","Equity Investment",2012,0,0
"VCT","Saint Vincent and the Grenadines","ODA Grants",1992,4.703106,7.015766
"VCT","Saint Vincent and the Grenadines","ODA Grants",1993,1.487126,2.387724
"VCT","Saint Vincent and the Grenadines","ODA Grants",1994,0.654392,1.181919
"VCT","Saint Vincent and the Grenadines","ODA Grants",1995,41.25822,57.533358
"VCT","Saint Vincent and the Grenadines","ODA Grants",1996,20.290036999999998,26.881629
"VCT","Saint Vincent and the Grenadines","ODA Grants",1997,4.533175,4.199097
"VCT","Saint Vincent and the Grenadines","ODA Grants",1998,11.406791999999998,17.441750000000003
"VCT","Saint Vincent and the Grenadines","ODA Grants",1999,13.075691,17.178209
"VCT","Saint Vincent and the Grenadines","ODA Grants",2000,2.808246,2.9461269999999997
"VCT","Saint Vincent and the Grenadines","ODA Grants",2001,3.6357049999999997,6.6586110000000005
"VCT","Saint Vincent and the Grenadines","ODA Grants",2002,3.553934,4.950238
"VCT","Saint Vincent and the Grenadines","ODA Grants",2003,1.392255,1.296786
"VCT","Saint Vincent and the Grenadines","ODA Grants",2004,6.896846,5.781141
"VCT","Saint Vincent and the Grenadines","ODA Grants",2005,4.577583,4.234885
"VCT","Saint Vincent and the Grenadines","ODA Grants",2006,5.044303,5.53902
"VCT","Saint Vincent and the Grenadines","ODA Grants",2007,59.574149999999996,61.570153
"VCT","Saint Vincent and the Grenadines","ODA Grants",2008,23.419911,21.115611
"VCT","Saint Vincent and the Grenadines","ODA Grants",2009,19.67993,19.239925
"VCT","Saint Vincent and the Grenadines","ODA Grants",2010,12.739615,13.197727
"VCT","Saint Vincent and the Grenadines","ODA Grants",2011,15.747111,15.27013
"VCT","Saint Vincent and the Grenadines","ODA Grants",2012,10.073491,10.358488
"VCT","Saint Vincent and the Grenadines","ODA Grants",2013,7.127973,7.172332
"VCT","Saint Vincent and the Grenadines","ODA Grants",2014,6.59598,6.649312
"VCT","Saint Vincent and the Grenadines","ODA Grants",2015,13.999258,15.587788
"VCT","Saint Vincent and the Grenadines","ODA Grants",2016,16.490811,18.093911
"VCT","Saint Vincent and the Grenadines","ODA Grants",2017,14.260551,15.532964999999999
"VCT","Saint Vincent and the Grenadines","ODA Grants",2018,14.034888,15.215300000000001
"VCT","Saint Vincent and the Grenadines","ODA Grants",2019,45.111112999999996,49.028614
"VCT","Saint Vincent and the Grenadines","ODA Grants",2020,14.657474,15.781808
"VCT","Saint Vincent and the Grenadines","ODA Grants",2021,19.172605,18.877094
"VCT","Saint Vincent and the Grenadines","ODA Grants",2022,7.376443999999999,7.552953
"VCT","Saint Vincent and the Grenadines","ODA Grants",2023,7.0759229999999995,7.0759229999999995
"VCT","Saint Vincent and the Grenadines","ODA Loans",1992,0.317358,0.437407
"VCT","Saint Vincent and the Grenadines","ODA Loans",1993,2.41119,3.684673
"VCT","Saint Vincent and the Grenadines","ODA Loans",1994,0.736118,1.03784
"VCT","Saint Vincent and the Grenadines","ODA Loans",1995,0.224613,0.281435
"VCT","Saint Vincent and the Grenadines","ODA Loans",1996,0.659543,0.8361099999999999
"VCT","Saint Vincent and the Grenadines","ODA Loans",1997,0.191257,0.27423
"VCT","Saint Vincent and the Grenadines","ODA Loans",1998,0.001695,0.002434
"VCT","Saint Vincent and the Grenadines","ODA Loans",1999,0.511971,0.76551
"VCT","Saint Vincent and the Grenadines","ODA Loans",2000,0.939129,1.596554
"VCT","Saint Vincent and the Grenadines","ODA Loans",2001,1.468431,2.387768
"VCT","Saint Vincent and the Grenadines","ODA Loans",2002,2.495944,3.889353
"VCT","Saint Vincent and the Grenadines","ODA Loans",2003,2.9432840000000002,3.893033
"VCT","Saint Vincent and the Grenadines","ODA Loans",2004,2.717728,3.326307
"VCT","Saint Vincent and the Grenadines","ODA Loans",2005,4.200989,5.113188
"VCT","Saint Vincent and the Grenadines","ODA Loans",2006,1.8173730000000001,2.091054
"VCT","Saint Vincent and the Grenadines","ODA Loans",2007,1.859799,2.003973
"VCT","Saint Vincent and the Grenadines","ODA Loans",2008,2.0749969999999998,2.149939
"VCT","Saint Vincent and the Grenadines","ODA Loans",2009,7.015147,7.738609
"VCT","Saint Vincent and the Grenadines","ODA Loans",2010,1.599204,1.745959
"VCT","Saint Vincent and the Grenadines","ODA Loans",2011,6.0670209999999996,6.250509999999999
"VCT","Saint Vincent and the Grenadines","ODA Loans",2012,1.564524,1.650464
"VCT","Saint Vincent and the Grenadines","ODA Loans",2013,5.086898,5.2950740000000005
"VCT","Saint Vincent and the Grenadines","ODA Loans",2014,3.731432,3.8840969999999997
"VCT","Saint Vincent and the Grenadines","ODA Loans",2015,4.736175,5.455787
"VCT","Saint Vincent and the Grenadines","ODA Loans",2016,4.785493,5.569183
"VCT","Saint Vincent and the Grenadines","ODA Loans",2017,0.993518,1.132381
"VCT","Saint Vincent and the Grenadines","ODA Loans",2018,9.2623,10.132024
"VCT","Saint Vincent and the Grenadines","ODA Loans",2019,40.883759,45.471715
"VCT","Saint Vincent and the Grenadines","ODA Loans",2020,64.068229,69.149945
"VCT","Saint Vincent and the Grenadines","ODA Loans",2021,110.698065,112.617975
"VCT","Saint Vincent and the Grenadines","ODA Loans",2022,22.02816,23.087031
"VCT","Saint Vincent and the Grenadines","ODA Loans",2023,17.276952,17.276952
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",1995,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",1998,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2000,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2001,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2002,0.531122,0.8190890000000001
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2003,0.134576,0.184684
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2004,0.393622,0.500094
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2005,0.03436,0.042446
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2006,5.307048,6.31861
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2007,1.625552,1.72543
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2008,0.062954,0.066995
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2009,0.73259,0.8081430000000001
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2010,2.320365,2.533301
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2011,2.265964,2.334496
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2012,0.03922,0.041374
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2013,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2014,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2015,3.707281,4.270564
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2016,4.15956,4.840745
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2017,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2018,2.651914,2.900928
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2019,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2020,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2021,0,0
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2022,38.74339,40.605742
"VCT","Saint Vincent and the Grenadines","Other Official Flows (non Export Credit)",2023,53.424914,53.424914
"VCT","Saint Vincent and the Grenadines","Private Development Finance",2018,0.116667,0.122539
"VCT","Saint Vincent and the Grenadines","Private Development Finance",2022,0.446949,0.463032
"VEN","Venezuela","ODA Grants",1992,0.446551,0.439834
"VEN","Venezuela","ODA Grants",1993,0.647482,0.475373
"VEN","Venezuela","ODA Grants",1994,2.794895,3.981564
"VEN","Venezuela","ODA Grants",1995,2.269108,2.9540509999999998
"VEN","Venezuela","ODA Grants",1996,3.193647,3.911394
"VEN","Venezuela","ODA Grants",1997,2.48539,3.426249
"VEN","Venezuela","ODA Grants",1998,1.89605,2.750353
"VEN","Venezuela","ODA Grants",1999,7.522047,11.586739999999999
"VEN","Venezuela","ODA Grants",2000,12.887321,22.627598
"VEN","Venezuela","ODA Grants",2001,14.768856,25.95077
"VEN","Venezuela","ODA Grants",2002,28.83008,47.039541
"VEN","Venezuela","ODA Grants",2003,36.746588,51.331165999999996
"VEN","Venezuela","ODA Grants",2004,34.790682000000004,43.950844
"VEN","Venezuela","ODA Grants",2005,57.178656,70.38959
"VEN","Venezuela","ODA Grants",2006,52.754977,63.881762
"VEN","Venezuela","ODA Grants",2007,60.773611,67.16597900000001
"VEN","Venezuela","ODA Grants",2008,55.996136,58.016164
"VEN","Venezuela","ODA Grants",2009,56.800049,61.161031
"VEN","Venezuela","ODA Grants",2010,53.032635,57.078308
"VEN","Venezuela","ODA Grants",2011,52.619723,53.839481
"VEN","Venezuela","ODA Grants",2012,50.096616,53.948073
"VEN","Venezuela","ODA Grants",2013,41.736671,43.963822
"VEN","Venezuela","ODA Grants",2014,42.718698,44.31933
"VEN","Venezuela","ODA Grants",2015,40.62662,48.05486
"VEN","Venezuela","ODA Grants",2016,46.934946000000004,55.468743
"VEN","Venezuela","ODA Grants",2017,89.06613,102.241916
"VEN","Venezuela","ODA Grants",2018,149.08253200000001,162.034522
"VEN","Venezuela","ODA Grants",2019,261.437979,294.269377
"VEN","Venezuela","ODA Grants",2020,334.695645,369.876104
"VEN","Venezuela","ODA Grants",2021,277.91126,289.740111
"VEN","Venezuela","ODA Grants",2022,274.138747,285.564908
"VEN","Venezuela","ODA Grants",2023,406.130897,406.130897
"VEN","Venezuela","ODA Loans",1992,0,0
"VEN","Venezuela","ODA Loans",1993,0,0
"VEN","Venezuela","ODA Loans",1994,0,0
"VEN","Venezuela","ODA Loans",1995,0,0
"VEN","Venezuela","ODA Loans",1996,0,0
"VEN","Venezuela","ODA Loans",1997,0,0
"VEN","Venezuela","ODA Loans",1998,0,0
"VEN","Venezuela","ODA Loans",1999,10,17.192829
"VEN","Venezuela","ODA Loans",2000,19.177,36.860376
"VEN","Venezuela","ODA Loans",2001,9.158,17.3904
"VEN","Venezuela","ODA Loans",2002,13.689072000000001,23.730881
"VEN","Venezuela","ODA Loans",2003,31.851029,44.284263
"VEN","Venezuela","ODA Loans",2004,0.414151,0.503929
"VEN","Venezuela","ODA Loans",2005,1.882312,2.196942
"VEN","Venezuela","ODA Loans",2006,4.757784,5.283373
"VEN","Venezuela","ODA Loans",2007,6.127563,6.024516
"VEN","Venezuela","ODA Loans",2008,1.514607,1.379477
"VEN","Venezuela","ODA Loans",2009,0,0
"VEN","Venezuela","ODA Loans",2010,0,0
"VEN","Venezuela","ODA Loans",2011,0,0
"VEN","Venezuela","ODA Loans",2012,0,0
"VEN","Venezuela","ODA Loans",2013,0,0
"VEN","Venezuela","ODA Loans",2014,0,0
"VEN","Venezuela","ODA Loans",2015,0,0
"VEN","Venezuela","ODA Loans",2016,0,0
"VEN","Venezuela","ODA Loans",2017,0,0
"VEN","Venezuela","ODA Loans",2018,0,0
"VEN","Venezuela","ODA Loans",2019,0,0
"VEN","Venezuela","ODA Loans",2020,0,0
"VEN","Venezuela","ODA Loans",2021,0,0
"VEN","Venezuela","ODA Loans",2022,0,0
"VEN","Venezuela","ODA Loans",2023,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",1992,163.685872,137.526147
"VEN","Venezuela","Other Official Flows (non Export Credit)",1993,106.057281,82.440489
"VEN","Venezuela","Other Official Flows (non Export Credit)",1994,6.793542,6.365204
"VEN","Venezuela","Other Official Flows (non Export Credit)",1995,5.749203,3.586569
"VEN","Venezuela","Other Official Flows (non Export Credit)",1996,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",1997,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",1998,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",1999,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",2000,50.098713,75.21025
"VEN","Venezuela","Other Official Flows (non Export Credit)",2001,78.202731,124.60480299999999
"VEN","Venezuela","Other Official Flows (non Export Credit)",2002,147.43716700000002,156.652429
"VEN","Venezuela","Other Official Flows (non Export Credit)",2003,23.305164,31.982623999999998
"VEN","Venezuela","Other Official Flows (non Export Credit)",2004,117.945605,99.216306
"VEN","Venezuela","Other Official Flows (non Export Credit)",2005,13.173217,16.273025
"VEN","Venezuela","Other Official Flows (non Export Credit)",2006,9.34747,11.182543
"VEN","Venezuela","Other Official Flows (non Export Credit)",2007,-0.604014,-0.672793
"VEN","Venezuela","Other Official Flows (non Export Credit)",2008,0,0
"VEN","Venezuela","Other Official Flows (non Export Credit)",2009,292.662662,322.844511
"VEN","Venezuela","Other Official Flows (non Export Credit)",2010,549.241744,599.6441639999999
"VEN","Venezuela","Other Official Flows (non Export Credit)",2011,381.672832,393.216089
"VEN","Venezuela","Other Official Flows (non Export Credit)",2012,45.103032,47.580576
"VEN","Venezuela","Other Official Flows (non Export Credit)",2013,66.01689,68.718564
"VEN","Venezuela","Other Official Flows (non Export Credit)",2014,144.752255,150.674548
"VEN","Venezuela","Other Official Flows (non Export Credit)",2015,210.45184,242.42781
"VEN","Venezuela","Other Official Flows (non Export Credit)",2016,79.05306,91.999089
"VEN","Venezuela","Other Official Flows (non Export Credit)",2017,147.629857,168.26370400000002
"VEN","Venezuela","Other Official Flows (non Export Credit)",2018,529,578.672887
"VEN","Venezuela","Other Official Flows (non Export Credit)",2019,514,571.680791
"VEN","Venezuela","Other Official Flows (non Export Credit)",2020,1,1.079317
"VEN","Venezuela","Other Official Flows (non Export Credit)",2021,30,30.520309
"VEN","Venezuela","Other Official Flows (non Export Credit)",2022,28,29.345929
"VEN","Venezuela","Private Development Finance",2009,0.1666,0.230033
"VEN","Venezuela","Private Development Finance",2010,0.1666,0.227271
"VEN","Venezuela","Private Development Finance",2011,0.3332,0.44535400000000003
"VEN","Venezuela","Private Development Finance",2014,0.086369,0.109526
"VEN","Venezuela","Private Development Finance",2017,0.915573,1.0886
"VEN","Venezuela","Private Development Finance",2018,1.480885,1.735173
"VEN","Venezuela","Private Development Finance",2019,2.43324,2.817755
"VEN","Venezuela","Private Development Finance",2020,1.315701,1.526775
